STORE_ID,DISPLAY_NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIPCODE,PHONE_NUMBER
32243,Marina Marketplace,"13455 Maxell Avenue, Suite 120",Marina Marketplace,Marina del Rey,CA,90292,1-310-301-8261
32244,South Beach Regional,3928 3rd Street South,South Beach Regional,Jacksonville Beach,FL,32250,1-904-247-6895
32245,Cranberry Mall,"20111 Route 19, Suite 110",Cranberry Mall,Cranberry Township,PA,16066,1-724-776-3975
32246,Viera Shops,"2304 Remi Drive, Suite 101",Viera Shops,Viera,FL,32940,1-321-631-8613
32247,Monandock Marketplace,30 Ash Brook Road,Monandock Marketplace,Keene,NH,3431,1-603-352-3711
32248,Destiny USA,"1 Destiny USA Drive, Space M103",Destiny USA,Syracuse,NY,13204,1-315-476-1237
32249,Alexandria Mall,"3435 Masonic Drive, Suite 1236",Alexandria Mall,Alexandria,LA,71301,1-318-443-7016
32250,Dunes Plaza,120 Dunes Plaza,Dunes Plaza,Michigan City,IN,46360,1-219-879-1301
32251,The Marketplace at Factoria,4036 Factoria Square Mall Southeast,The Marketplace at Factoria,Bellevue,WA,98006,1-425-643-2666
32252,East Viking Plaza,416 Viking Plaza Drive,East Viking Plaza,Cedar Falls,IA,50613,1-319-266-6448
32253,Coastal North Town Center,1564 Highway 17 North,Coastal North Town Center,North Myrtle Beach,SC,29582,1-843-249-4075
32254,Oxford Galleria II,600 Merchants Drive,Oxford Galleria II,Oxford,MS,38655,1-662-232-8970
32255,Prien Lake Mall,316 West Prien Lake Road,Prien Lake Mall,Lake Charles,LA,70601,1-337-478-1359
32256,Harlingen Corners Shopping Center,"2717 West Expressway 83, Suite 100",Harlingen Corners Shopping Center,Harlingen,TX,78552,1-956-440-8296
32257,Prescott Valley # 1023,5683 East State Route 69,Prescott Valley # 1023,Prescott Valley,AZ,86314,1-928-445-0056
32258,Wildwood Crossings Shopping Ce,"3535 Missouri Boulevard, Suite 111",Wildwood Crossings Shopping Ce,Jefferson City,MO,65109,1-573-632-0041
32259,Wilton Mall,"3065 Route 50, Space B100",Wilton Mall,Saratoga Springs,NY,12866,1-518-581-8026
32260,Cape Town Plaza,790 Iyannough Road,Cape Town Plaza,Hyannis,MA,2601,1-508-775-3840
32261,Gardens on Havana,"1150 South Ironton Street, Unit 110",Gardens on Havana,Aurora,CO,80012,1-303-745-2640
32262,Huntington Mall,810 Mall Road,Huntington Mall,Barboursville,WV,25504,1-304-733-0007
32263,Southland Center,23000 Eureka,Southland Center,Taylor,MI,48180,1-734-287-0084
32264,Dover Town Center,"1574 North Dupont Highway, Suite 600",Dover Town Center,Dover,DE,19901,1-302-735-7913
32265,Target Place Plaza,"2915 Harrison Avenue Northwest, Unit 255",Target Place Plaza,Olympia,WA,98502,1-360-352-0496
32266,South Hill Mall,"3500 Meridian, Unit 510",South Hill Mall,Puyallup,WA,98373,1-253-445-7360
32267,Centerplace of Greeley,4126 Centerplace Drive,Centerplace of Greeley,Greeley,CO,80634,1-970-330-0586
32268,Sayebrook Shopping Center,120 Sayebrook Parkway,Sayebrook Shopping Center,Myrtle Beach,SC,29588,1-843-293-2712
32269,Eastland Center,"2700 East Workman Avenue, Suite A",Eastland Center,West Covina,CA,91791,1-626-331-8396
32270,Christina Fashion Center,2130 Fashion Center Boulevard,Christina Fashion Center,Newark,DE,19702,1-302-738-5302
32271,Madonna Plaza,"281 Madonna Road, Suite C",Madonna Plaza,San Luis Obispo,CA,93405,1-805-543-2783
32272,Pikeville Commons,"120 Justice Way, Suite 130",Pikeville Commons,Pikeville,KY,41501,1-606-432-1092
32273,Mall at Bay Plaza,"200 Baychester Avenue, Suite 122A",Mall at Bay Plaza,Bronx,NY,10475,1-718-862-4024
32274,The Bullseye,508 North 18th Avenue,The Bullseye,Columbus,MS,39705,1-662-240-8981
32275,City Center,"2675 Geary Boulevard, Suite 100",City Center,San Francisco,CA,94118,1-415-202-0136
32276,Valdosta Mall,"1700 Norman Drive, Suite 510",Valdosta Mall,Valdosta,GA,31601,1-229-671-1298
32277,South Hills Village,"301 South Hills Village, Sp LL",South Hills Village,Pittsburgh,PA,15241,1-412-835-2957
32278,Canyon Park West,1951 Fillmore Street,Canyon Park West,Twin Falls,ID,83301,1-208-733-1622
32279,The Shoppes at Flemington,"100 Reaville Avenue, Suite 247",The Shoppes at Flemington,Flemington,NJ,8822,1-908-237-0687
32280,Central Texas Marketplace,"2432 West Loop 340, Suite A",Central Texas Marketplace,Waco,TX,76711,1-254-662-9117
32281,Ingram Festival Shopping Cente,"6065 Northwest Loop 410, Suite 196",Ingram Festival Shopping Cente,San Antonio,TX,78238,1-210-521-2784
32282,Hunter's Ridge,"10701 Blacklick-Eastern Road, Space 300",Hunter's Ridge,Pickerington,OH,43147,1-614-866-0138
32283,Countryside Marketplace,30050 Haun Road,Countryside Marketplace,Menifee,CA,92584,1-951-301-0487
32284,Central Mall,3347 Mall Drive,Central Mall,Texarkana,TX,75503,1-903-831-0043
32285,Pinole # 1051,1216 Fitzgerald Drive,Pinole # 1051,Pinole,CA,94564,1-510-262-9541
32286,Lewisville Towne Crossing,"4750 State Highway 121, Suite 100",Lewisville Towne Crossing,Lewisville,TX,75056,1-469-362-3602
32287,Square Too,10206 Soutwest Washington Square Road,Square Too,Tigard,OR,97223,1-503-431-2227
32288,The Downey Promenade,9020 Apollo Way,The Downey Promenade,Downey,CA,90242,1-562-401-0013
32289,Crossroads Mall,"15600 Northeast 8th Street, Suite F-17",Crossroads Mall,Bellevue,WA,98008,1-425-562-3016
32290,Brickyard Plaza Shopping Cente,1202 Brickyard Road,Brickyard Plaza Shopping Cente,Salt Lake City,UT,84106,1-801-466-9129
32291,Shops at Ithaca Mall,40 Catherwood Road,Shops at Ithaca Mall,Ithaca,NY,14850,1-607-257-2361
32292,Westland Shopping Center,"35000 West Warren Road, Unit 501",Westland Shopping Center,Westland,MI,48185,1-734-762-0638
32293,Hickory Point Mall,"1146 Hickory Point Mall, Suite 1420",Hickory Point Mall,Forsyth,IL,62535,1-217-876-8579
32294,Randolph Mall,"1437 East Dixie Drive, Suite G14",Randolph Mall,Asheboro,NC,27203,1-336-636-5274
32295,Spring Prairie Center,155 Treeline Road,Spring Prairie Center,Kalispell,MT,59901,1-406-756-0907
32296,Valley Fair Mall,3579 South Constitution Boulevard,Valley Fair Mall,West Valley City,UT,84119,1-801-966-0135
32297,Paso Crossings,2145 Theatre Drive,Paso Crossings,Paso Robles,CA,93446,1-805-226-9738
32298,Rock Creek Plaza,2795 Bell Road,Rock Creek Plaza,Auburn,CA,95603,1-530-887-8905
32299,Bayfair Center,"15555 East 14th Street, Suite 106",Bayfair Center,San Leandro,CA,94578,1-510-276-1791
32300,South Park Mall,"2310 Southwest Military Drive, Suite 230",South Park Mall,San Antonio,TX,78224,1-210-932-9388
32301,King of Prussia Town Center,"131 Town Square Place, Suite 2A",King of Prussia Town Center,King Of Prussia,PA,19406,1-610-337-0111
32302,Zinfandel Square,10919 Olson Drive,Zinfandel Square,Rancho Cordova,CA,95670,1-916-853-2216
32303,Viewmont Mall,"100 Viewmont Mall, Space 810",Viewmont Mall,Scranton,PA,18508,1-570-344-5607
32304,Patriot Commons,968 Port Washington Road,Patriot Commons,Grafton,WI,53024,1-262-375-1126
32305,Burleson Crossing,753B West State Highway 71,Burleson Crossing,Bastrop,TX,78602,1-512-332-0374
32306,The Shoppes at DePiero Farm,32 Farm View,The Shoppes at DePiero Farm,Montvale,NJ,7645,1-201-930-8523
32308,Guilford Commons,"1919 Boston Post Road, Suite 255",Guilford Commons,Guilford Commons,CT,6437,1-203-453-0544
32309,Morganton Heights,C-126 Morganton Heights Boulevard,Morganton Heights,Morganton,NC,28655,1-828-432-9781
32310,Vernal Towne Center,2017 West Highway 40,Vernal Towne Center,Vernal,UT,84078,1-435-781-8185
32311,Fountain Square,"10001 West Flagler Street, Suite 500",Fountain Square,Miami,FL,33174,1-305-227-5728
32312,Shops At Shelby Crossing,1736 Highway 27 North,Shops At Shelby Crossing,Sebring,FL,33870,1-863-471-0381
32313,Knollwood Mall,8338 State Highway 7,Knollwood Mall,St. Louis Park,MN,55426,1-952-938-2079
32314,Sun Center,3632 W. Dublin Granville Rd.,Sun Center,Columbus,OH,43235,1-614-717-9046
32315,College Mall,"2894 East 3rd Street, Suite 120",College Mall,Bloomington,IN,47401,1-812-323-6059
32316,Macomb Mall,"32295 Gratiot Avenue, Space 680",Macomb Mall,Roseville,MI,48066,1-586-296-2559
32317,Glade Parks,"2901 Rio Grande Boulevard, Suite 600",Glade Parks,Euless,TX,76039,1-817-358-2073
32318,Alabaster Promenade,"100 South Colonial Drive, Suite 2400",Alabaster Promenade,Alabaster,AL,35007,1-205-664-4985
32319,Shawnee Marketplace,"4850 Market  Place Boulevard, Suite 1100",Shawnee Marketplace,Shawnee,OK,74804,1-405-878-8550
32320,Marketplace at Tech Center,"12080 Jefferson Avenue, Suite 600",Marketplace at Tech Center,Newport News,VA,23606,1-757-249-4139
32321,Anaheim Plaza,574 North Euclid Street,Anaheim Plaza,Anaheim,CA,92801,1-714-758-2869
32322,Stone Hill Town Center,"19000 Limestone Commercial Drive, Suite 140",Stone Hill Town Center,Pfluerville,TX,78660,1-512-989-9921
32323,Walden Park,10900 Lakeline Mall Drive,Walden Park,Austin,TX,78717,1-512-250-8116
32324,The Willows,800 Plainfield Rd.,The Willows,Willowbrook,IL,60527,1-630-852-6380
32325,The Shops on Lane Avenue,1645 West Lane Avenue,The Shops on Lane Avenue,Upper Arlington,OH,43221,1-614-485-9193
32326,Las Tiendas Plaza,543 East Morrison Road,Las Tiendas Plaza,Brownsville,TX,78526,1-956-350-9997
32327,Simi Valley Town Center,"1555 Simi Town Center Way, Suite 600",Simi Valley Town Center,Simi Valley,CA,93065,1-805-306-1219
32328,Valley View Mall,"3800 State Road 16, Unit 0157",Valley View Mall,LaCrosse,WI,54601,1-608-779-0325
32329,The Overlook,202 Line Creek Drive,The Overlook,Peachtree City,GA,30269,1-770-486-2514
32330,Coastal Landing,7211 Coastal Boulevard,Coastal Landing,Brooksville,FL,34613,1-352-597-9463
32331,Lake Mead Crossing,"300 West Lake Mead Parkway, Suite 130",Lake Mead Crossing,Henderson,NV,89015,1-702-565-2615
32332,Village at Stone Oak,"22806 US Highway 281 North, Suite 106",Village at Stone Oak,San Antonio,TX,78258,1-210-481-9140
32333,Palm Coast Landing at Town Center,"5224 Florida Highway 100, Unit B",Palm Coast Landing at Town Center,Palm Coast,FL,32164,1-386-437-7239
32334,4S Commons Town Center,"10455 4 South Reserve Drive, Suite 151",4S Commons Town Center,San Diego,CA,92127,1-858-676-6831
32335,Sunnybrook Village,5747 Sunnybrook Drive,Sunnybrook Village,Sioux City,IA,51106,1-712-276-3361
32336,Highland Commons,16 Highland Commons East,Highland Commons,Hudson,MA,1749,1-978-567-5812
32337,Post Road Plaza,2532 South Road (US Route 9),Post Road Plaza,Poughkeepsie,NY,12601,1-845-432-3608
32338,Mesilla Valley Mall,"700 South Telshor Boulevard, Suite 1308",Mesilla Valley Mall,Las Cruces,NM,88011,1-575-522-5419
32339,Rocklin Commons,5120 Commons Drive,Rocklin Commons,Rocklin,CA,95677,1-916-660-9208
32340,Adrian Plaza,"1651 US 223, Suite B",Adrian Plaza,Adrian,MI,49221,1-517-263-4782
32341,La Habra Marketplace,1521 West Imperial Highway,La Habra Marketplace,La Habra,CA,90631,1-562-691-3493
32342,Guernsey Crossing,"1251 North Bridge Street, Suite B",Guernsey Crossing,Chillicothe,OH,45601,1-740-774-4744
32343,Three Rivers Plaza Shopping Ce,709 West Shawnee Avenue,Three Rivers Plaza Shopping Ce,Muskogee,OK,74401,1-918-683-1812
32344,Rosemead Place Shopping Center,3534 Rosemead Boulevard,Rosemead Place Shopping Center,Rosemead,CA,91770,1-626-571-1863
32345,Pace Crossroads,4877 Highway 90,Pace Crossroads,Pace,FL,32571,1-850-889-8042
32346,Clairemont Town Square,4941 B Clairemont Drive,Clairemont Town Square,San Diego,CA,92117,1-858-581-9003
32347,Woodland Plaza Shopping Center,"8722 East 71st Street, Suite 872",Woodland Plaza Shopping Center,Tulsa,OK,74133,1-918-250-9053
32348,Otay Ranch Town Center,"2015 Birch Road, Suite 1801",Otay Ranch Town Center,Chula Vista,CA,91915,1-619-482-6962
32349,"Cullman Shopping Center, NW",1108 Cullman Shopping Center,"Cullman Shopping Center, NW",Cullman,AL,35055,1-256-734-8874
32350,Superior Marketplace,530 Marshall Road,Superior Marketplace,Superior,CO,80027,1-303-494-1034
32351,Decatur 215 Shopping Center,6341 North Decatur Boulevard,Decatur 215 Shopping Center,Las Vegas,NV,89130,1-702-396-3583
32352,Mesa Center,257 East 17th Street,Mesa Center,Costa Mesa,CA,92627,1-949-650-0573
32353,Delta Shores,8180 Delta Shores Cir. S,Delta Shores,Sacramento,CA,95832,1-916-665-1205
32354,Mohawk Commons,"400 Balltown Road, Space 3",Mohawk Commons,Schenectady,NY,12304,1-518-344-7023
32355,Towne Centre at Laurel,"14710 Baltimore Avenue, Suite 104",Towne Centre at Laurel,Laurel,MD,20707,1-240-456-0763
32356,Livingston,530 West Mount Pleasant Avenue B1,Livingston,Livingston,NJ,7039,1-973-992-6403
32357,Ammon Town Center,1967 South 25th East,Ammon Town Center,Ammon,ID,83406,1-208-227-0303
32358,Consumer Center,"310 SR 36, Suite 801",Consumer Center,West Long Branch,NJ,7764,1-732-460-0478
32359,Ventura Place,"8810 Holly Avenue Northeast, Suite D",Ventura Place,Albuquerque,NM,87122,1-505-797-8458
32360,Parkway Towne Crossing,"4995 Eldorado Parkway, Suite 300",Parkway Towne Crossing,Frisco,TX,75034,1-469-362-8201
32361,Northridge Mall,860 Northridge Shopping Center,Northridge Mall,Salinas,CA,93906,1-831-444-0495
32362,Tamiami Crossing,"13100 Tamiami Trial East, Suite 101",Tamiami Crossing,Naples,FL,34114,1-239-530-1210
32363,Gateway Mall,"3000 Gateway Street, Suite 222",Gateway Mall,Springfield,OR,97477,1-541-746-5052
32364,Janesville Mall,"2500 Milton Avenue, Suite 199",Janesville Mall,Janesville,WI,53545,1-608-373-7322
32365,The Commons at Temecula,40460 Winchester Road,The Commons at Temecula,Temecula,CA,92591,1-951-296-0776
32366,Gateway Pavilions,"10050 West McDowell Rd., Suite 110",Gateway Pavilions,Avondale,AZ,85323,1-480-770-3880
32367,Trails at Silverdale,"11066 Pacific Crest Place, Suite A-120",Trails at Silverdale,Silverdale,WA,98383,1-360-204-5169
32368,The Shops at Valley Square,1561 Main Street,The Shops at Valley Square,Warrington,PA,18976,1-215-491-7534
32369,Waterford Commons,"903 Hartford Turnpike, Space 26",Waterford Commons,Waterford,CT,6385,1-860-437-3297
32370,Monroe Marketplace,422 Marketplace Boulevard,Monroe Marketplace,Selinsgrove,PA,17870,1-570-743-8434
32371,The Shoppes at County Line,"8811 Hardegan Street, Suite 360",The Shoppes at County Line,Indianapolis,IN,46227,1-317-883-1256
32372,Wicker Park Commons,1300 North Ashland Avenue Front J,Wicker Park Commons,Chicago,IL,60622,1-773-227-7615
32373,Northgate Mall,366 Northgate Mall Drive,Northgate Mall,Chattanooga,TN,37415,1-423-877-8902
32374,Fairfield Town Center,"28702 Highway 290, Suite XI",Fairfield Town Center,Cypress,TX,77433,1-281-758-1687
32375,Shops on Ardmore,1215 12th Avenue NorthWest,Shops on Ardmore,Ardmore,OK,73401,1-580-490-3514
32376,Stateboro Crossing,379 Henry Boulevard,Stateboro Crossing,Statesboro,GA,30458,1-912-489-3463
32377,Stadium Center,2292 Daniels Street,Stadium Center,Manteca,CA,95337,1-209-823-2352
32378,Hamilton Crossings,"833 North Krocks Road, Suite 103",Hamilton Crossings,Allentown,PA,18106,1-610-398-1846
32379,Main Street at Oak Ridge,749 Main Street W.,Main Street at Oak Ridge,Oak Ridge,TN,37830,1-865-425-4344
32380,Promenade at Castle Rock,"6378 Promenade Pkwy, Unit 300",Promenade at Castle Rock,Castle Rock,CO,80108,1-303-663-9166
32381,Dakota Square Mall,"2400 10th Street Southwest, Space 700",Dakota Square Mall,Minot,ND,58701,1-701-838-6120
32382,Village Center,"5630 Washington Avenue 1, Unit 13",Village Center,Mount Pleasant,WI,53406,1-262-634-0067
32383,Coralwood Center,"2301 Del Prado Boulevard South, Suite 1070",Coralwood Center,Cape Coral,FL,33990,1-239-458-3522
32384,CoolSprings Galleria,"1910 Galleria Boulevard, Suite 100",CoolSprings Galleria,Franklin,TN,37067,1-615-771-1850
32385,Perimeter Station,"120 Perimeter Center West, 200",Perimeter Station,Dunwoody,GA,30346,1-770-391-2301
32386,Sunwest Village Shopping Center,1423 South Lower Sacramento Road,Sunwest Village Shopping Center,Lodi,CA,95242,1-209-368-2115
32387,Tyler Gateway,"3502 Tyler Street, Suite 101",Tyler Gateway,Riverside,CA,92503,1-951-689-0235
32388,Homestead Village,5473 Patrick Way,Homestead Village,Birmingham,AL,35235,1-205-655-0767
32389,Titus Landing,"2430 S. Washington Ave, Suite 101",Titus Landing,Titusville,FL,32780,1-321-607-3748
32390,Liberty Commons,249 South Stewart Road,Liberty Commons,Liberty,MO,64068,1-816-415-3915
32391,Lee Vista Promenade,"6775 Eagle Watch Drive, # 150",Lee Vista Promenade,Orlando,FL,32822,1-407-855-9548
32392,The Shoppes at Burbank,"4369 Burbank Road, Suite 30",The Shoppes at Burbank,Wooster,OH,44691,1-330-345-2274
32393,Frontier Mall,"1400 Dell Range Boulevard, Suite 83",Frontier Mall,Cheyenne,WY,82009,1-307-634-5282
32394,Dulles Landing,"24630 Dulles Landing Drive, 160",Dulles Landing,Dulles,VA,20166,1-703-327-1401
32395,Montecito Crossing,6740 North Durango Drive,Montecito Crossing,Las Vegas,NV,89149,1-702-395-0569
32396,Dimond Center,"800 East Dimond Boulevard, Suite 190",Dimond Center,Anchorage,AK,99515,1-907-336-7100
32397,32 East,"700 Eastgate South Drive, Suite 250",32 East,Cincinnati,OH,45245,1-513-752-1472
32398,The Shoppes at Rio Grande Vall,601 East Trenton Road,The Shoppes at Rio Grande Vall,Edinburg,TX,78539,1-956-386-1842
32399,Bandera Pointe,"11657 Bandera Road, Suite 106",Bandera Pointe,San Antonio,TX,78250,1-210-647-7313
32400,Ridgeview Plaza,"5110 Mae Anne Avenue, Suite 601",Ridgeview Plaza,Reno,NV,89523,1-775-624-6201
32401,Fire Creek Crossing,"4891 Kietzke Lane, Suite A",Fire Creek Crossing,Reno,NV,89509,1-775-823-9128
32402,Foothills Mall,"190 East Foothills Parkway, Unit 110",Foothills Mall,Fort Collins,CO,80525,1-970-282-1188
32403,Waxahachie Marketplace,"1700 North Highway 77, Suite 120",Waxahachie Marketplace,Waxahachie,TX,75165,1-972-923-7761
32404,Shoppes at Belmont,"1575 Fruitville Pike, Suite 4",Shoppes at Belmont,Lancaster,PA,17601,1-717-390-1937
32405,Ohio Valley Mall,"67800 Mall Ring Road, Unit #110",Ohio Valley Mall,St. Clairsville,OH,43950,1-740-695-9107
32406,Parkway Center South,1711 Stringtown Road,Parkway Center South,Grove City,OH,43123,1-614-539-0104
32407,Tollgate Marketplace,"615 Bel Air Road, Building E, Suite P",Tollgate Marketplace,Bel Air,MD,21014,1-410-836-9435
32408,Oxford Commons,"50 Commons Way, Suite A",Oxford Commons,Oxford,AL,36203,1-256-371-6586
32409,Baytown Marketplace Shopping Center,"6345 Garth Road, Suite 130",Baytown Marketplace Shopping Center,Baytown,TX,77521,1-281-691-6739
32410,Valley Mall,"1925 East Market Street, Suite 104",Valley Mall,Harrisonburg,VA,22801,1-540-434-1727
32411,The Block Northway,6240 Northway Drive,The Block Northway,Pittsburgh,PA,15237,1-412-366-0492
32412,Tarpon Mall,40960 US Highway 19 North,Tarpon Mall,Tarpon Springs,FL,34689,1-727-934-7980
32413,Meadowbrook Mall,"2399 Meadowbrook Road, Suite 570",Meadowbrook Mall,Bridgeport,WV,26330,1-304-842-0538
32414,The Landing in Renton,"815 North 10th Street, Building 201, Suite B",The Landing in Renton,Renton,WA,98057,1-425-255-0317
32415,San Clemente Plaza,510 Camino de Estrella,San Clemente Plaza,San Clemente,CA,92672,1-949-489-1841
32416,Solano Town Center,"1350 Travis Boulevard, Suite 1475-B",Solano Town Center,Fairfield,CA,94533,1-707- 427-1952
32417,Hampton Roads Crossing,"1011 University Boulevard, Unit 130",Hampton Roads Crossing,Suffolk,VA,23435,1-757-483-2510
32418,The Shoppes at Parma,7735 West Ridgewood Drive,The Shoppes at Parma,Parma,OH,44129,1-440-888-1283
32419,Belle Isle Station,1700 Belle Isle Boulevard,Belle Isle Station,Oklahoma City,OK,73118,1-405-840-7807
32420,Butler Crossing,714 Butler Crossing,Butler Crossing,Butler,PA,16001,1-724-285-0022
32421,Kingston Mall,"400 King's Mall Court, Suite 440",Kingston Mall,Kingston,NY,12401,1-845-336-5120
32422,Lufkin Retail Center,4419 South Medford Drive,Lufkin Retail Center,Lufkin,TX,75901,1-936-632-5585
32423,Lady Lake Crossing Plaza,"460 US Highway 27, 441",Lady Lake Crossing Plaza,Lady Lake,FL,32159,1-352-674-0392
32424,27th & Iowa Center,"2727 Iowa Street, Suite F",27th & Iowa Center,Lawrence,KS,66046,1-785-841-3790
32425,Stephanie Street Power Center,519 North Stephanie Street,Stephanie Street Power Center,Henderson,NV,89014,1-702-435-1038
32426,LaSalle Center,"1520 Military Road, Suite 180",LaSalle Center,Niagara Falls,NY,14304,1-716-297-3432
32427,Shoppes of Fenton,"3259 Owen Road, Suite 200",Shoppes of Fenton,Fenton,MI,48430,1-810-714-5445
32428,Crossroads Center,15224 B Crossroads Parkway,Crossroads Center,Gulfport,MS,39503,1-228-831-8130
32429,Peninsula Center,51A Peninsula Center,Peninsula Center,Rolling Hills Estates,CA,90274,1-310-377-1282
32430,Pelican Plaza,8240 South Tamiami Trail,Pelican Plaza,Sarasota,FL,34238,1-941-966-0275
32431,Wayne Towne Center,181 Route 23,Wayne Towne Center,Wayne,NJ,7470,1-973-339-5046
32432,Ritchie Station Marketplace,1671 Ritchie Station Court,Ritchie Station Marketplace,Capitol Heights,MD,20743,1-240-532-3200
32433,Shoppes at Eagle Point,"1265 Interstate Drive, Suite 119",Shoppes at Eagle Point,Cookeville,TN,38501,1-931-371-7204
32434,White Stone Station,North 91 West 16051 Falls Parkway,White Stone Station,Menomonee Falls,WI,53051,1-262-250-0309
32435,Marketplace at Smyrna,837 Industrial Boulevard,Marketplace at Smyrna,Smyrna,TN,37167,1-615-355-9129
32436,Villages of Amelia,463911 State Road 200,Villages of Amelia,Yulee,FL,32097,1-904-277-1812
32437,West Volusia Town Center,955 Harley Strickland Boulevard,West Volusia Town Center,Orange City,FL,32763,1-386-774-0245
32438,Brick Plaza,70 Brick Plaza,Brick Plaza,Brick Township,NJ,8723,1-732-262-1671
32439,Eldersburg Commons,"6400 A Ridge Road, Suite A-3",Eldersburg Commons,Eldersburg,MD,21784,1-410-795-0417
32440,The Village at Orange,"1500 East Village Way, Suite 2191",The Village at Orange,Orange,CA,92865,1-714-283-2814
32441,New Towne Plaza,44540 Ford Road,New Towne Plaza,Canton,MI,48187,1-734-451-0640
32442,Sherman Commons,4115 North  Highway 75,Sherman Commons,Sherman,TX,75090,1-903-421-0053
32443,Green Acres Commons,"750 West Sunrise Highway, #125",Green Acres Commons,Valley Stream,NY,11582,1-516-825-1340
32444,Northdale Promenade,15732 North Dale Mabry Highway,Northdale Promenade,Tampa,FL,33618,1-813-264-7026
32445,Seminole City Center,7976 113th Street North,Seminole City Center,Seminole,FL,33772,1-727-319-0094
32446,555 Ninth Street Retail Center,555 9th Street,555 Ninth Street Retail Center,San Francisco,CA,94103,1-415-437-4713
32447,Santa Monica # 1213,1234 Wilshire Boulevard,Santa Monica # 1213,Santa Monica,CA,90403,1-310-260-3392
32448,Tech Plaza,8325 East 12th Mile Road,Tech Plaza,Warren,MI,48093,1-586-558-8095
32449,Chico Costco Center,2068 Dr. Martin Luther King Jr. Parkway,Chico Costco Center,Chico,CA,95928,1-530-891-7594
32450,Old Spanish Trail Marketplace,9620 East 22nd Street,Old Spanish Trail Marketplace,Tucson,AZ,85748,1-520-298-8836
32451,Market Square at Eldridge Parkway,"2732 Eldridge Parkway, Suite D",Market Square at Eldridge Parkway,Houston,TX,77082,1-281-589-0644
32452,Gateway Plaza,147 Plaza Drive,Gateway Plaza,Vallejo,CA,94591,1-707-644-4262
32453,Waverly,"7211 Waverly Walk Avenue, Suite JR-1",Waverly,Charlotte,NC,28277,1-704-844-2000
32454,Latham Center,221 Wade Rd. Extension,Latham Center,Latham,NY,12110,1-518-313-4089
32455,Sherman Oaks Collection,"4550 North Van Nuys Boulevard, Suite G",Sherman Oaks Collection,Sherman Oaks,CA,91403,1-818-906-9784
32456,Walla Walla Town Center,1634 W. Poplar St.,Walla Walla Town Center,Walla Walla,WA,99362,1-509-956-3167
32457,New Bern Marketplace,3563 Dr. Martin Luther King Jr. Blvd.,New Bern Marketplace,New Bern,NC,28562,1-252-631-6882
32458,Joliet Commons,2801 Plainfield Road,Joliet Commons,Joliet,IL,60435,1-815-254-5923
32459,Annex of Arlington Heights,13 West Rand Road,Annex of Arlington Heights,Arlington Heights,IL,60004,1-847-818-8296
32460,Parkside West Cobb,"3805 Dallas Highway Southwest, Suite 300",Parkside West Cobb,Marietta,GA,30064,1-678-355-9558
32461,650 Main Avenue,650 Main Avenue,650 Main Avenue,Norwalk,CT,6851,1-203-229-9142
32462,Greene Town Center,"27 Greene Boulevard, T-105",Greene Town Center,Beavercreek,OH,45440,1-937-426-2693
32463,Glenwood Meadows Shopping Cent,135 East Meadows Drive,Glenwood Meadows Shopping Cent,Glenwood Springs,CO,81601,1-970-945-5941
32464,The Parke,"5001 183A Toll Road, Building B-2, Suite 100",The Parke,Cedar Park,TX,78613,1-512-259-1446
32465,Hutchinson Mall,1500 East 11th Avenue,Hutchinson Mall,Hutchinson,KS,67501,1-620-662-2316
32466,Long Beach Towne Center,7401 Carson Boulevard,Long Beach Towne Center,Long Beach,CA,90808,1-562-377-1858
32467,Coral Ridge Mall,"1451 Coral Ridge Ave., Space 1950",Coral Ridge Mall,Coralville,IA,52241,1-319-625-2002
32468,Johnstown Plaza,4824 Thompson Parkway,Johnstown Plaza,Johnstown,CO,80534,1-970-203-9663
32469,Palouse Mall,1730 W. Pullman Road,Palouse Mall,Moscow,ID,83843,1-208-882-1578
32470,Elko Junction,2645 Mountain City Highway,Elko Junction,Elko,NV,89801,1-775-738-5972
32471,Franklin Center,1320 Lincoln Way East,Franklin Center,Chambersburg,PA,17202,1-717-263-7220
32472,Mt. Shasta Mall,"900 Dana Drive, D-15",Mt. Shasta Mall,Redding,CA,96003,1-530-722-9560
32473,Westlake Marketplace,"14275 East Sam Houston Parkway N, Building K",Westlake Marketplace,Houston,TX,77044,1-281-454-2119
32474,The Shops at Stony Creek,7728 26 Mile Road,The Shops at Stony Creek,Shelby Township,MI,48316,1-586-781-3110
32475,The Shops at Riverhead,1738 Old Country Road,The Shops at Riverhead,Riverhead,NY,11901,1-631-296-1071
32476,Grand Parkway Marketplace,"6600 Spring Stuebner Road, Suite 148",Grand Parkway Marketplace,Spring,TX,77389,1-832-717-0267
32477,Porterville Marketplace,1267 West Henderson Avenue,Porterville Marketplace,Porterville,CA,93257,1-559-783-8280
32478,Charles River Center,"249 Hartford Avenue, Suite A-199",Charles River Center,Bellingham,MA,2019,1-508-966-0798
32479,Bryant Square,310 South Bryant Avenue,Bryant Square,Edmond,OK,73034,1-405-330-3780
32480,City Crossing,"2620 Watson Boulevard, Suite 2A",City Crossing,Warner Robins,GA,31093,1-478-322-2548
32481,Ellis Preserve,"3735 West Chester Pike, Suite 200",Ellis Preserve,Newton Square,PA,19073,1-610-353-3987
